ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_10408	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10409	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_1041	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10410	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_10412	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_10413	Eukaryota	Discosea	Flabellinia	Vannellidae__o	NA	NA	NA
ASV_10415	Eukaryota	Discosea	Himatismenida__c	Himatismenida	NA	NA	NA
ASV_10416	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	NA	NA	NA
ASV_10418	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_10419	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_10420	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	NA	NA
ASV_10422	Eukaryota	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
ASV_10424	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_10425	Eukaryota	Cnidaria	Scyphozoa	NA	NA	NA	NA
ASV_10426	Eukaryota	Mollusca	Gastropoda	Protancylidae__o	NA	NA	NA
ASV_10427	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	NA	NA	NA
ASV_10428	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	NA	NA	NA
ASV_10429	Eukaryota	Discosea	Himatismenida__c	Himatismenida	Parvamoeba__f	Parvamoeba	Parvamoeba rugata
ASV_10430	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
ASV_10431	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10432	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10434	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_10437	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_10438	Eukaryota	Cnidaria	Scyphozoa	NA	NA	NA	NA
ASV_1044	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10440	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	NA	NA	NA
ASV_10441	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10442	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10443	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	NA	NA	NA
ASV_10444	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10447	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10448	Eukaryota	Chlorophyta	Chloropicophyceae	NA	NA	NA	NA
ASV_10450	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_10451	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10452	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_10455	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_10457	Eukaryota	Bacillariophyta	Mediophyceae	Triceratiales	NA	NA	NA
ASV_10458	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_10461	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10462	Eukaryota	Ctenophora	Tentaculata	Lobata	Bolinopsidae	Mnemiopsis	Mnemiopsis leidyi
ASV_10463	Eukaryota	Mollusca	Cephalopoda	NA	NA	NA	NA
ASV_10464	Eukaryota	Rhodophyta	Florideophyceae	Gracilariales	NA	NA	NA
ASV_10465	Eukaryota	Zoopagomycota	Entomophthoromycetes	Entomophthorales	NA	NA	NA
ASV_10466	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	Chordariaceae	Punctaria	Punctaria latifolia
ASV_10469	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_1047	Eukaryota	Cnidaria	Anthozoa	Actiniaria	Diadumenidae	Diadumene	Diadumene leucolena
ASV_10472	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10474	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
ASV_10475	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10477	Eukaryota	Discosea	Himatismenida__c	NA	NA	NA	NA
ASV_10478	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_1048	Eukaryota	Oomycota	Saprolegniales__c	NA	NA	NA	NA
ASV_10480	Eukaryota	Annelida	Polychaeta	Terebellida	NA	NA	NA
ASV_10482	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10484	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10485	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10486	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_10487	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_10489	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_10492	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10494	Eukaryota	Nemertea	Enopla	NA	NA	NA	NA
ASV_10495	Eukaryota	Apusomonadida__c__p	Apusomonadida__c	Apusomonadida	NA	NA	NA
ASV_10496	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10497	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_10498	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_105	Eukaryota	Discosea	Longamoebia__c	Longamoebia	Acanthamoebidae	Acanthamoeba	Acanthamoeba lugdunensis
ASV_10500	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10501	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10503	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_10504	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_10505	Eukaryota	Nemertea	Enopla	Monostilifera	NA	NA	NA
ASV_10506	Eukaryota	Streptophyta	Magnoliopsida	NA	NA	NA	NA
ASV_10507	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_10508	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_10509	Eukaryota	Annelida	Polychaeta	Phyllodocida	NA	NA	NA
ASV_1051	Eukaryota	Dinophyceae__p	Dinophyceae	Gonyaulacales	Amphidomataceae	Azadinium	NA
ASV_10510	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10511	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_10512	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_10513	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_10514	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_10515	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_10516	Eukaryota	Arthropoda	Malacostraca	Decapoda	Carcinidae	Carcinus	Carcinus maenas
ASV_10517	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_10519	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_1052	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_10520	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_10523	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_1053	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10533	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_10534	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_10535	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_10536	Eukaryota	Discosea	Flabellinia	NA	NA	NA	NA
ASV_10538	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_1054	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	NA	NA	NA
ASV_10540	Eukaryota	Dinophyceae__p	Dinophyceae	Suessiales	NA	NA	NA
ASV_10542	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_10543	Eukaryota	Cnidaria	Anthozoa	Actiniaria	Diadumenidae	Diadumene	Diadumene lineata
ASV_10544	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_10545	Eukaryota	Annelida	Polychaeta	Dinophilidae__o	NA	NA	NA
ASV_10546	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_10548	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10549	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_1055	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10550	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_10551	Eukaryota	Oomycota	NA	NA	NA	NA	NA
ASV_10552	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_10553	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10554	Eukaryota	Oomycota	Saprolegniales__c	NA	NA	NA	NA
ASV_10555	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	NA	NA	NA
ASV_10557	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	NA	NA
ASV_10559	Eukaryota	Discosea	Himatismenida__c	Himatismenida	Cochliopodiidae	NA	NA
ASV_1056	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_10560	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_10561	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_10563	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_10565	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10566	Eukaryota	Echinodermata	Echinoidea	NA	NA	NA	NA
ASV_10567	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_10568	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_10569	Eukaryota	Porifera	Homoscleromorpha	NA	NA	NA	NA
ASV_1057	Eukaryota	Chlorophyta	Chloropicophyceae	NA	NA	NA	NA
ASV_10571	Eukaryota	Synurophyceae__p	Synurophyceae	NA	NA	NA	NA
ASV_10574	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_10575	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	NA	NA
ASV_10576	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_10577	Eukaryota	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
ASV_10578	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_1058	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10581	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_10582	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_10585	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_10588	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_10589	Eukaryota	Chlorophyta	Chlorodendrophyceae	NA	NA	NA	NA
ASV_1059	Eukaryota	Mollusca	Gastropoda	Planorbidae__o	NA	NA	NA
ASV_10591	Eukaryota	Oomycota	Saprolegniales__c	NA	NA	NA	NA
ASV_10592	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10593	Eukaryota	Discosea	Himatismenida__c	Himatismenida	NA	NA	NA
ASV_10596	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_10597	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10598	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_10599	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_106	Eukaryota	Cnidaria	Staurozoa	NA	NA	NA	NA
ASV_1060	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_10601	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10602	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_10603	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_10604	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	NA
ASV_10607	Eukaryota	Oomycota	Peronosporales__c	NA	NA	NA	NA
ASV_1061	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	NA	NA
ASV_10611	Eukaryota	Cryptophyceae__p	Cryptophyceae	Kathablepharidacea	NA	NA	NA
ASV_10612	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10613	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10614	Eukaryota	Glaucocystophyceae__p	Glaucocystophyceae	NA	NA	NA	NA
ASV_10616	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10617	Eukaryota	Chlorophyta	Chlorodendrophyceae	NA	NA	NA	NA
ASV_10618	Eukaryota	Dinophyceae__p	Dinophyceae	Suessiales	Suessiaceae	NA	NA
ASV_10619	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_10621	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10622	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_10624	Eukaryota	Porifera	Demospongiae	Suberitida	Halichondriidae	NA	NA
ASV_10625	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_10626	Eukaryota	Chrysophyceae__p	Chrysophyceae	Apoikiaceae__o	NA	NA	NA
ASV_1063	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10631	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_10632	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10635	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10636	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_10637	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_1064	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_10641	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	NA	NA
ASV_10642	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_10643	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_10644	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10645	Eukaryota	Bacillariophyta	Mediophyceae	Cymatosirales	NA	NA	NA
ASV_10646	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	NA	NA	NA
ASV_10647	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_10649	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_1065	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_10650	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_10651	Eukaryota	Chrysoparadoxa__f__o__c__p	Chrysoparadoxa__f__o__c	Chrysoparadoxa__f__o	NA	NA	NA
ASV_10652	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	NA	NA	NA
ASV_10653	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	NA	NA	NA
ASV_10658	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Melanothamnus	Melanothamnus japonicus
ASV_10659	Eukaryota	Annelida	Polychaeta	NA	NA	NA	NA
ASV_1066	Eukaryota	Synurophyceae__p	Synurophyceae	NA	NA	NA	NA
ASV_10660	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10661	Eukaryota	Oomycota	Saprolegniales__c	NA	NA	NA	NA
ASV_10664	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Paraliales	NA	NA	NA
ASV_10665	Eukaryota	Prasinodermophyta	Prasinodermophyceae	NA	NA	NA	NA
ASV_10667	Eukaryota	Raphidophyceae__p	Raphidophyceae	Haramonas__f__o	NA	NA	NA
ASV_10668	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_10669	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_10670	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV_10671	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10672	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_10673	Eukaryota	Arthropoda	Hexanauplia	NA	NA	NA	NA
ASV_10674	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_10675	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10676	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	Chordariaceae	Eudesme	NA
ASV_10677	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10679	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_1068	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	Coscinodiscus	NA
ASV_10681	Eukaryota	Oomycota	Haptoglossa__f__o__c	Haptoglossa__f__o	NA	NA	NA
ASV_10684	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10685	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10686	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10687	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_10688	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10690	Eukaryota	Cnidaria	Scyphozoa	Semaeostomeae	NA	NA	NA
ASV_10691	Eukaryota	Cercozoa	Imbricatea	NA	NA	NA	NA
ASV_10692	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_10695	Eukaryota	Bigyra__p	Bigyra	Thraustochytrida	NA	NA	NA
ASV_10696	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Brevoortia	Brevoortia tyrannus
ASV_10698	Eukaryota	Phaeophyceae__p	Phaeophyceae	Dictyotales	NA	NA	NA
ASV_10699	Eukaryota	Rhodophyta	Florideophyceae	Nemaliales	NA	NA	NA
ASV_107	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_1070	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10700	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_10701	Eukaryota	Onychophora	Udeonychophora	Euonychophora	NA	NA	NA
ASV_10702	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_10703	Eukaryota	Discosea	Flabellinia	NA	NA	NA	NA
ASV_10704	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_10708	Eukaryota	Annelida	Clitellata	NA	NA	NA	NA
ASV_10709	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_1071	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_10710	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_10711	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_10712	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10713	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_10714	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_10715	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_10717	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	NA	NA	NA
ASV_10718	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Centropages	Centropages typicus
ASV_10719	Eukaryota	Phaeophyceae__p	Phaeophyceae	Laminariales	NA	NA	NA
ASV_1072	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_10721	Eukaryota	Mollusca	Bivalvia	Venerida	NA	NA	NA
ASV_10722	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	NA	NA	NA
ASV_10723	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_10724	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_10726	Eukaryota	Chrysophyceae__p	Chrysophyceae	Apoikiaceae__o	NA	NA	NA
ASV_10729	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10731	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_10732	Eukaryota	Mollusca	Gastropoda	Stylommatophora	NA	NA	NA
ASV_10736	Eukaryota	Pelagophyceae__p	Pelagophyceae	Pelagomonadales	Aureococcus__f	NA	NA
ASV_10737	Eukaryota	Rhodophyta	Florideophyceae	Corallinales	NA	NA	NA
ASV_10738	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10739	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_1074	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_10740	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_10741	Eukaryota	Bacillariophyta	Bacillariophyceae	Cocconeidales	NA	NA	NA
ASV_10742	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_10745	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	NA	NA	NA
ASV_10748	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_1075	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_10750	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_10753	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_10756	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10757	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_1076	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_10760	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10761	Eukaryota	Phaeophyceae__p	Phaeophyceae	Tilopteridales	NA	NA	NA
ASV_10764	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_10765	Eukaryota	Bacillariophyta	Bacillariophyceae	Cymbellales	NA	NA	NA
ASV_10769	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_1077	Eukaryota	Rhodophyta	Bangiophyceae	NA	NA	NA	NA
ASV_10771	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_10772	Eukaryota	Discosea	Himatismenida__c	NA	NA	NA	NA
ASV_10774	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_10776	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_10778	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_1078	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_10781	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_10782	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10784	Eukaryota	Phaeophyceae__p	Phaeophyceae	Bachelotia__f__o	NA	NA	NA
ASV_10785	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_10786	Eukaryota	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
ASV_10787	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_10789	Eukaryota	Phaeophyceae__p	Phaeophyceae	Dictyotales	NA	NA	NA
ASV_1079	Eukaryota	Annelida	Polychaeta	Terebellida	NA	NA	NA
ASV_10790	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_10791	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_10792	Eukaryota	Bacillariophyta	Fragilariophyceae	Thalassionemales	Thalassionemataceae	Thalassionema	Thalassionema nitzschioides
ASV_10793	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_10794	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_10796	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10797	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_10799	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_108	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Streblospio	Streblospio benedicti
ASV_1080	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10801	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	NA	NA	NA
ASV_10802	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_10803	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_10804	Eukaryota	Basidiomycota	Exobasidiomycetes	Microstromatales	NA	NA	NA
ASV_10805	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_10806	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_10808	Eukaryota	Annelida	Polychaeta	NA	NA	NA	NA
ASV_10809	Eukaryota	Discosea	Longamoebia__c	Longamoebia	NA	NA	NA
ASV_1081	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_10810	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_10811	Eukaryota	Porifera	Demospongiae	Axinellida	NA	NA	NA
ASV_10812	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_10813	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	Saprolegniaceae	NA	NA
ASV_10814	Eukaryota	Apusomonadida__c__p	Apusomonadida__c	Apusomonadida	NA	NA	NA
ASV_10815	Eukaryota	Discosea	Flabellinia	NA	NA	NA	NA
ASV_10816	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_10817	Eukaryota	Chrysoparadoxa__f__o__c__p	Chrysoparadoxa__f__o__c	Chrysoparadoxa__f__o	NA	NA	NA
ASV_10818	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_10819	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_1082	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
